HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.uid,Input.url,Input.screenshot,Input.title,Input.description,Input.class,Input.bin,Answer.taskAnswers,Approve,Reject
3D42WVSDH8GQ17LXWJFST4CUOIWYFI,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:30:51 PDT 2021,3,BatchId:4465309;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:30:51 PDT 2021,,,3ZPBJO59KQMA3CE6LFLF8OAYIVMHD3,A3HW4QDJB63OQ2,Approved,Thu Jun 03 21:05:24 PDT 2021,Thu Jun 03 21:06:07 PDT 2021,Sun Jun 06 21:06:07 PDT 2021,Sun Jun 06 21:06:21 PDT 2021,,,43,100% (227/227),0% (0/0),0% (0/0),1777559,snappibaby.com,1777559.jpeg,Snappi Baby,,11,3,"[{""category-0"":""NO"",""category-1"":""YES"",""category-10"":""NO"",""category-11"":""YES"",""category-12"":""NO"",""category-13"":""NO"",""category-2"":""NO"",""category-3"":""NO"",""category-4"":""NO"",""category-5"":""NO"",""category-6"":""YES"",""category-7"":""NO"",""category-8"":""NO"",""category-9"":""NO"",""offline"":{""on"":false}}]",,
3D42WVSDH8GQ17LXWJFST4CUOIWYFI,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:30:51 PDT 2021,3,BatchId:4465309;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:30:51 PDT 2021,,,3YDGXNSEO0F4A5UKP0QGS7NT2ZB84A,AE03LUY7RH400,Approved,Thu Jun 03 23:18:55 PDT 2021,Thu Jun 03 23:23:38 PDT 2021,Sun Jun 06 23:23:38 PDT 2021,Sun Jun 06 23:24:22 PDT 2021,,,283,100% (306/306),0% (0/0),0% (0/0),1777559,snappibaby.com,1777559.jpeg,Snappi Baby,,11,3,"[{""category-0"":""YES"",""category-1"":""NO"",""category-10"":""YES"",""category-11"":""NO"",""category-12"":""YES"",""category-13"":""NO"",""category-2"":""YES"",""category-3"":""NO"",""category-4"":""YES"",""category-5"":""NO"",""category-6"":""YES"",""category-7"":""NO"",""category-8"":""YES"",""category-9"":""NO"",""offline"":{""on"":false}}]",,
39N6W9XWRD8WF7HS73LABPC6PXWYGH,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:30:51 PDT 2021,3,BatchId:4465309;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:30:51 PDT 2021,,,3WZ36BJEV417TO7H7DBYRHPMQ4DBT8,A681XM15AN28F,Approved,Thu Jun 03 23:27:28 PDT 2021,Thu Jun 03 23:27:59 PDT 2021,Sun Jun 06 23:27:59 PDT 2021,Sun Jun 06 23:28:22 PDT 2021,,,31,100% (481/481),0% (0/0),0% (0/0),1850169,www.ecolehockey.com,1850169.jpeg,Welcome ecolehockey.com  BlueHost.com,"Bluehost  Top rated web hosting provider  Free 1 click installs For blogs, shopping carts, and more. Get a free domain name, real NONoutsourced 24/7 support, and superior speed. web hosting provider php hosting cheap web hosting, Web hosting, domain names, front page hosting, email hosting.  We offer affordable hosting, web hosting provider business web hosting, ecommerce hosting, unix hosting.  Phone support available, Free Domain, and Free Setup.",11,2,"[{""category-0"":""NO"",""category-1"":""NO"",""category-10"":""NO"",""category-11"":""NO"",""category-12"":""NO"",""category-13"":""NO"",""category-2"":""YES"",""category-3"":""NO"",""category-4"":""NO"",""category-5"":""NO"",""category-6"":""NO"",""category-7"":""NO"",""category-8"":""NO"",""category-9"":""NO"",""offline"":{""on"":false}}]",,
39N6W9XWRD8WF7HS73LABPC6PXWYGH,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:30:51 PDT 2021,3,BatchId:4465309;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:30:51 PDT 2021,,,3907X2AHF1QFDJEE7393LELL7VU2P7,A2TUNPP2GOQ1N3,Approved,Fri Jun 04 02:20:54 PDT 2021,Fri Jun 04 02:24:03 PDT 2021,Mon Jun 07 02:24:03 PDT 2021,Mon Jun 07 02:24:27 PDT 2021,,,189,100% (92/92),0% (0/0),0% (0/0),1850169,www.ecolehockey.com,1850169.jpeg,Welcome ecolehockey.com  BlueHost.com,"Bluehost  Top rated web hosting provider  Free 1 click installs For blogs, shopping carts, and more. Get a free domain name, real NONoutsourced 24/7 support, and superior speed. web hosting provider php hosting cheap web hosting, Web hosting, domain names, front page hosting, email hosting.  We offer affordable hosting, web hosting provider business web hosting, ecommerce hosting, unix hosting.  Phone support available, Free Domain, and Free Setup.",11,2,"[{""category-0"":""NO"",""category-1"":""NO"",""category-10"":""NO"",""category-11"":""NO"",""category-12"":""NO"",""category-13"":""YES"",""category-2"":""NO"",""category-3"":""NO"",""category-4"":""NO"",""category-5"":""NO"",""category-6"":""NO"",""category-7"":""NO"",""category-8"":""NO"",""category-9"":""NO"",""offline"":{""on"":false}}]",,
39N6W9XWRD8WF7HS73LABPC6PXWYGH,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:30:51 PDT 2021,3,BatchId:4465309;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:30:51 PDT 2021,,,3R6P78PK7LW3K5FSNZ3CSSGJ6JAGT3,AE03LUY7RH400,Approved,Fri Jun 04 11:37:59 PDT 2021,Fri Jun 04 11:46:13 PDT 2021,Mon Jun 07 11:46:13 PDT 2021,Mon Jun 07 11:46:27 PDT 2021,,,494,100% (306/306),0% (0/0),0% (0/0),1850169,www.ecolehockey.com,1850169.jpeg,Welcome ecolehockey.com  BlueHost.com,"Bluehost  Top rated web hosting provider  Free 1 click installs For blogs, shopping carts, and more. Get a free domain name, real NONoutsourced 24/7 support, and superior speed. web hosting provider php hosting cheap web hosting, Web hosting, domain names, front page hosting, email hosting.  We offer affordable hosting, web hosting provider business web hosting, ecommerce hosting, unix hosting.  Phone support available, Free Domain, and Free Setup.",11,2,"[{""category-0"":""YES"",""category-1"":""NO"",""category-10"":""YES"",""category-11"":""YES"",""category-12"":""YES"",""category-13"":""YES"",""category-2"":""NO"",""category-3"":""YES"",""category-4"":""YES"",""category-5"":""YES"",""category-6"":""YES"",""category-7"":""NO"",""category-8"":""YES"",""category-9"":""YES"",""offline"":{""on"":false}}]",,
3GS542CVJV8JY9K0IVA38BSQQFY59I,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:30:51 PDT 2021,3,BatchId:4465309;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:30:51 PDT 2021,,,3570Y55XZQ4Z1REMX5QB098YLKZGYX,AXQWKUJF7SQXP,Approved,Fri Jun 04 08:25:47 PDT 2021,Fri Jun 04 08:30:26 PDT 2021,Mon Jun 07 08:30:26 PDT 2021,Mon Jun 07 08:30:27 PDT 2021,,,279,100% (407/407),0% (0/0),0% (0/0),1005837,www.bakerrecovery.com,1005837.jpeg,"Baker Recovery, Oklahoma Repossessions, OK Repos","Baker Recovery, Oklahoma Repossessions, OK Repos",12,0,"[{""category-0"":""NO"",""category-1"":""YES"",""category-10"":""NO"",""category-11"":""NO"",""category-12"":""NO"",""category-13"":""NO"",""category-2"":""NO"",""category-3"":""NO"",""category-4"":""NO"",""category-5"":""NO"",""category-6"":""NO"",""category-7"":""NO"",""category-8"":""NO"",""category-9"":""NO"",""offline"":{""on"":false}}]",,
3GS542CVJV8JY9K0IVA38BSQQFY59I,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:30:51 PDT 2021,3,BatchId:4465309;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:30:51 PDT 2021,,,3P1L2B7AD2A3T5OL29ETBAF43SDOLT,A681XM15AN28F,Approved,Fri Jun 04 11:16:53 PDT 2021,Fri Jun 04 11:17:08 PDT 2021,Mon Jun 07 11:17:08 PDT 2021,Mon Jun 07 11:17:27 PDT 2021,,,15,100% (481/481),0% (0/0),0% (0/0),1005837,www.bakerrecovery.com,1005837.jpeg,"Baker Recovery, Oklahoma Repossessions, OK Repos","Baker Recovery, Oklahoma Repossessions, OK Repos",12,0,"[{""category-0"":""NO"",""category-1"":""YES"",""category-10"":""NO"",""category-11"":""NO"",""category-12"":""NO"",""category-13"":""NO"",""category-2"":""NO"",""category-3"":""NO"",""category-4"":""NO"",""category-5"":""NO"",""category-6"":""NO"",""category-7"":""NO"",""category-8"":""NO"",""category-9"":""NO"",""offline"":{""on"":false}}]",,
3GS542CVJV8JY9K0IVA38BSQQFY59I,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:30:51 PDT 2021,3,BatchId:4465309;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:30:51 PDT 2021,,,3TUI152ZZC8TOAXXOCOEG01QKNU1QC,ARFAW0SGYEMFL,Approved,Fri Jun 04 11:57:50 PDT 2021,Fri Jun 04 12:01:00 PDT 2021,Mon Jun 07 12:01:00 PDT 2021,Mon Jun 07 12:01:27 PDT 2021,,,190,100% (512/512),0% (0/0),0% (0/0),1005837,www.bakerrecovery.com,1005837.jpeg,"Baker Recovery, Oklahoma Repossessions, OK Repos","Baker Recovery, Oklahoma Repossessions, OK Repos",12,0,"[{""category-0"":""NO"",""category-1"":""YES"",""category-10"":""NO"",""category-11"":""NO"",""category-12"":""NO"",""category-13"":""NO"",""category-2"":""NO"",""category-3"":""NO"",""category-4"":""NO"",""category-5"":""NO"",""category-6"":""NO"",""category-7"":""NO"",""category-8"":""NO"",""category-9"":""NO"",""offline"":{""on"":false}}]",,
31SIZS5W590EVVZKW4YSX7NBSXQQR2,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:31:25 PDT 2021,3,BatchId:4465312;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:31:25 PDT 2021,,,3AWETUDC93DD28UMJFSXZSUG6QCIZX,A3HW4QDJB63OQ2,Approved,Thu Jun 03 21:20:40 PDT 2021,Thu Jun 03 21:21:41 PDT 2021,Sun Jun 06 21:21:41 PDT 2021,Sun Jun 06 21:22:21 PDT 2021,,,61,100% (227/227),0% (0/0),0% (0/0),1510380,www.tncbf.org,1510380.jpeg,CBF Tennessee,,12,3,"[{""category-0"":""NO"",""category-1"":""NO"",""category-10"":""NO"",""category-11"":""NO"",""category-12"":""YES"",""category-13"":""NO"",""category-2"":""NO"",""category-3"":""NO"",""category-4"":""NO"",""category-5"":""NO"",""category-6"":""NO"",""category-7"":""NO"",""category-8"":""NO"",""category-9"":""NO"",""offline"":{""on"":false}}]",,
31SIZS5W590EVVZKW4YSX7NBSXQQR2,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:31:25 PDT 2021,3,BatchId:4465312;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:31:25 PDT 2021,,,3P529IW9KZ69NSBS36V3OG6QBPIFLQ,A681XM15AN28F,Approved,Thu Jun 03 23:08:09 PDT 2021,Thu Jun 03 23:13:19 PDT 2021,Sun Jun 06 23:13:19 PDT 2021,Sun Jun 06 23:13:22 PDT 2021,,,310,100% (481/481),0% (0/0),0% (0/0),1510380,www.tncbf.org,1510380.jpeg,CBF Tennessee,,12,3,"[{""category-0"":""NO"",""category-1"":""NO"",""category-10"":""NO"",""category-11"":""NO"",""category-12"":""NO"",""category-13"":""NO"",""category-2"":""NO"",""category-3"":""YES"",""category-4"":""NO"",""category-5"":""NO"",""category-6"":""NO"",""category-7"":""NO"",""category-8"":""NO"",""category-9"":""NO"",""offline"":{""on"":false}}]",,
31SIZS5W590EVVZKW4YSX7NBSXQQR2,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:31:25 PDT 2021,3,BatchId:4465312;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:31:25 PDT 2021,,,3PM8NZGV8Z11EBIQV59LB95RP1FQXX,AXQWKUJF7SQXP,Approved,Fri Jun 04 08:36:34 PDT 2021,Fri Jun 04 08:41:05 PDT 2021,Mon Jun 07 08:41:05 PDT 2021,Mon Jun 07 08:41:27 PDT 2021,,,271,100% (407/407),0% (0/0),0% (0/0),1510380,www.tncbf.org,1510380.jpeg,CBF Tennessee,,12,3,"[{""category-0"":""NO"",""category-1"":""YES"",""category-10"":""YES"",""category-11"":""NO"",""category-12"":""NO"",""category-13"":""NO"",""category-2"":""NO"",""category-3"":""NO"",""category-4"":""NO"",""category-5"":""NO"",""category-6"":""NO"",""category-7"":""NO"",""category-8"":""NO"",""category-9"":""NO"",""offline"":{""on"":false}}]",,
3WRKFXQBOBSABYNNXRLDW1PM4AOYI9,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:31:32 PDT 2021,3,BatchId:4465312;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:31:32 PDT 2021,,,3T3IWE1XG78UXU96QV8OM6KLC5ZTQP,AMG9Y1YLBTKIV,Approved,Fri Jun 04 09:21:52 PDT 2021,Fri Jun 04 09:22:30 PDT 2021,Mon Jun 07 09:22:30 PDT 2021,Mon Jun 07 09:23:27 PDT 2021,,,38,100% (424/424),0% (0/0),0% (0/0),959008,www.hangdrum.com,959008.jpeg,GiDDA  Hang Player,Découvrez le HANG DRUM la percu Hybride suisse de PANArt.,8,1,"[{""category-0"":""YES"",""category-1"":""YES"",""category-10"":""NO"",""category-11"":""NO"",""category-12"":""NO"",""category-13"":""NO"",""category-2"":""NO"",""category-3"":""NO"",""category-4"":""NO"",""category-5"":""NO"",""category-6"":""NO"",""category-7"":""NO"",""category-8"":""NO"",""category-9"":""NO"",""offline"":{""on"":false}}]",,
3WRKFXQBOBSABYNNXRLDW1PM4AOYI9,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:31:32 PDT 2021,3,BatchId:4465312;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:31:32 PDT 2021,,,3RANCT1ZVG2MT1M67I18WDBO9KGUBI,A681XM15AN28F,Approved,Fri Jun 04 10:09:16 PDT 2021,Fri Jun 04 10:09:30 PDT 2021,Mon Jun 07 10:09:30 PDT 2021,Mon Jun 07 10:10:27 PDT 2021,,,14,100% (481/481),0% (0/0),0% (0/0),959008,www.hangdrum.com,959008.jpeg,GiDDA  Hang Player,Découvrez le HANG DRUM la percu Hybride suisse de PANArt.,8,1,"[{""category-0"":""YES"",""category-1"":""NO"",""category-10"":""NO"",""category-11"":""NO"",""category-12"":""NO"",""category-13"":""NO"",""category-2"":""NO"",""category-3"":""NO"",""category-4"":""NO"",""category-5"":""NO"",""category-6"":""NO"",""category-7"":""NO"",""category-8"":""NO"",""category-9"":""NO"",""offline"":{""on"":false}}]",,
3WRKFXQBOBSABYNNXRLDW1PM4AOYI9,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:31:32 PDT 2021,3,BatchId:4465312;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:31:32 PDT 2021,,,3COPXFW7XCXAUZI4W9F7LA7FOX6KP5,AE03LUY7RH400,Approved,Fri Jun 04 11:41:38 PDT 2021,Fri Jun 04 12:18:52 PDT 2021,Mon Jun 07 12:18:52 PDT 2021,Mon Jun 07 12:19:27 PDT 2021,,,2234,100% (306/306),0% (0/0),0% (0/0),959008,www.hangdrum.com,959008.jpeg,GiDDA  Hang Player,Découvrez le HANG DRUM la percu Hybride suisse de PANArt.,8,1,"[{""category-0"":""YES"",""category-1"":""NO"",""category-10"":""YES"",""category-11"":""NO"",""category-12"":""YES"",""category-13"":""YES"",""category-2"":""YES"",""category-3"":""NO"",""category-4"":""NO"",""category-5"":""YES"",""category-6"":""YES"",""category-7"":""YES"",""category-8"":""YES"",""category-9"":""NO"",""offline"":{""on"":false}}]",,
3SR6AEG6W5EAF3C3R93SWPO74X9YHG,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:31:25 PDT 2021,3,BatchId:4465312;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:31:25 PDT 2021,,,3RKNTXVS3NJITTNZMYAUOYTOSP64A9,AMG9Y1YLBTKIV,Approved,Fri Jun 04 09:56:08 PDT 2021,Fri Jun 04 09:56:42 PDT 2021,Mon Jun 07 09:56:42 PDT 2021,Mon Jun 07 09:57:27 PDT 2021,,,34,100% (424/424),0% (0/0),0% (0/0),1748462,www.epmr.info,1748462.jpeg,EPMR  Molecular Replacement by Evolutionary Search,,2,3,"[{""category-0"":""NO"",""category-1"":""YES"",""category-10"":""YES"",""category-11"":""NO"",""category-12"":""NO"",""category-13"":""NO"",""category-2"":""NO"",""category-3"":""NO"",""category-4"":""NO"",""category-5"":""NO"",""category-6"":""NO"",""category-7"":""NO"",""category-8"":""NO"",""category-9"":""NO"",""offline"":{""on"":false}}]",,
3SR6AEG6W5EAF3C3R93SWPO74X9YHG,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:31:25 PDT 2021,3,BatchId:4465312;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:31:25 PDT 2021,,,3UOUJI6MTEZT64P7CETQLA2GSN3XUT,AXQWKUJF7SQXP,Approved,Fri Jun 04 10:03:08 PDT 2021,Fri Jun 04 10:04:12 PDT 2021,Mon Jun 07 10:04:12 PDT 2021,Mon Jun 07 10:04:27 PDT 2021,,,64,100% (407/407),0% (0/0),0% (0/0),1748462,www.epmr.info,1748462.jpeg,EPMR  Molecular Replacement by Evolutionary Search,,2,3,"[{""category-0"":""YES"",""category-1"":""YES"",""category-10"":""YES"",""category-11"":""YES"",""category-12"":""YES"",""category-13"":""YES"",""category-2"":""YES"",""category-3"":""YES"",""category-4"":""YES"",""category-5"":""YES"",""category-6"":""YES"",""category-7"":""YES"",""category-8"":""NO"",""category-9"":""YES"",""offline"":{""on"":false}}]",,
3SR6AEG6W5EAF3C3R93SWPO74X9YHG,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:31:25 PDT 2021,3,BatchId:4465312;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:31:25 PDT 2021,,,3FFJ6VRIL29G0NOWFLF5TTRUOL4I0K,A681XM15AN28F,Approved,Fri Jun 04 11:28:58 PDT 2021,Fri Jun 04 11:29:47 PDT 2021,Mon Jun 07 11:29:47 PDT 2021,Mon Jun 07 11:30:27 PDT 2021,,,49,100% (481/481),0% (0/0),0% (0/0),1748462,www.epmr.info,1748462.jpeg,EPMR  Molecular Replacement by Evolutionary Search,,2,3,"[{""category-0"":""NO"",""category-1"":""YES"",""category-10"":""NO"",""category-11"":""NO"",""category-12"":""NO"",""category-13"":""NO"",""category-2"":""NO"",""category-3"":""NO"",""category-4"":""NO"",""category-5"":""NO"",""category-6"":""NO"",""category-7"":""NO"",""category-8"":""NO"",""category-9"":""NO"",""offline"":{""on"":false}}]",,
3NZ1E5QA6ZM2M2ZXGFOZZHNGEF15BS,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:31:32 PDT 2021,3,BatchId:4465312;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:31:32 PDT 2021,,,34QN5IT0T0CNBHCJ6Z3EG4XGLPT80W,A681XM15AN28F,Approved,Fri Jun 04 10:22:40 PDT 2021,Fri Jun 04 10:23:32 PDT 2021,Mon Jun 07 10:23:32 PDT 2021,Mon Jun 07 10:24:27 PDT 2021,,,52,100% (481/481),0% (0/0),0% (0/0),1321020,bobandrewsspeedway.tripod.com,1321020.jpeg,index.htm,,11,0,"[{""category-0"":""NO"",""category-1"":""NO"",""category-10"":""NO"",""category-11"":""NO"",""category-12"":""NO"",""category-13"":""YES"",""category-2"":""NO"",""category-3"":""NO"",""category-4"":""NO"",""category-5"":""NO"",""category-6"":""NO"",""category-7"":""NO"",""category-8"":""NO"",""category-9"":""NO"",""offline"":{""on"":false}}]",,
3NZ1E5QA6ZM2M2ZXGFOZZHNGEF15BS,3WIABKGAUQLG11JEPH5ADA0NHT8E66,Select all categories that are relevant for the website (English websites),"Given a screenshot, title, and description of a website, select all the relevant categories.","categorize, websites, topic",$0.10,Thu Jun 03 15:31:32 PDT 2021,3,BatchId:4465312;OriginalHitTemplateId:928390873;,3600,259200,Sun Jun 06 15:31:32 PDT 2021,,,337RC3OW06NYJPXI3L07629CZL9LVR,AXQWKUJF7SQXP,Approved,Fri Jun 04 11:07:42 PDT 2021,Fri Jun 04 11:08:49 PDT 2021,Mon Jun 07 11:08:49 PDT 2021,Mon Jun 07 11:09:27 PDT 2021,,,67,100% (407/407),0% (0/0),0% (0/0),1321020,bobandrewsspeedway.tripod.com,1321020.jpeg,index.htm,,11,0,"[{""category-0"":""YES"",""category-1"":""NO"",""category-10"":""YES"",""category-11"":""YES"",""category-12"":""YES"",""category-13"":""YES"",""category-2"":""YES"",""category-3"":""YES"",""category-4"":""YES"",""category-5"":""YES"",""category-6"":""YES"",""category-7"":""YES"",""category-8"":""YES"",""category-9"":""YES"",""offline"":{""on"":false}}]",,
